[2025-05-21 21:10:42,594] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-05-21 21:10:43,918] [INFO] [comm.py:652:init_distributed] cdb=None
[2025-05-21 21:10:43,919] [INFO] [comm.py:683:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
ninja: no work to do.
Time to load fused_adam op: 0.5960257053375244 seconds
{'loss': 7.4111, 'grad_norm': 15.018501281738281, 'learning_rate': 3.417032410925835e-07, 'epoch': 0.0}
{'loss': 5.7146, 'grad_norm': 10.760689735412598, 'learning_rate': 8.979284008775967e-07, 'epoch': 2.42}
{'loss': 5.7621, 'grad_norm': 11.008415222167969, 'learning_rate': 8.977139456097457e-07, 'epoch': 2.42}
{'loss': 5.7298, 'grad_norm': 9.882942199707031, 'learning_rate': 8.974992941734417e-07, 'epoch': 2.43}
{'loss': 5.728, 'grad_norm': 10.90030574798584, 'learning_rate': 8.972844466897833e-07, 'epoch': 2.43}
{'loss': 5.7263, 'grad_norm': 9.571276664733887, 'learning_rate': 8.970694032799805e-07, 'epoch': 2.43}
{'loss': 5.7492, 'grad_norm': 10.221400260925293, 'learning_rate': 8.968541640653534e-07, 'epoch': 2.43}
{'loss': 5.7396, 'grad_norm': 10.433554649353027, 'learning_rate': 8.966387291673327e-07, 'epoch': 2.43}
{'loss': 5.7485, 'grad_norm': 10.097764015197754, 'learning_rate': 8.964230987074595e-07, 'epoch': 2.44}
{'loss': 5.7453, 'grad_norm': 10.17294979095459, 'learning_rate': 8.962072728073852e-07, 'epoch': 2.44}
{'loss': 5.6502, 'grad_norm': 10.663798332214355, 'learning_rate': 8.959912515888716e-07, 'epoch': 2.44}
{'loss': 5.7947, 'grad_norm': 13.191454887390137, 'learning_rate': 8.957750351737902e-07, 'epoch': 2.44}
{'loss': 5.6941, 'grad_norm': 10.4956636428833, 'learning_rate': 8.955586236841235e-07, 'epoch': 2.45}
{'loss': 5.7631, 'grad_norm': 10.460659980773926, 'learning_rate': 8.953420172419632e-07, 'epoch': 2.45}
{'loss': 5.7483, 'grad_norm': 12.80573558807373, 'learning_rate': 8.951252159695114e-07, 'epoch': 2.45}
{'loss': 5.7252, 'grad_norm': 10.606579780578613, 'learning_rate': 8.9490821998908e-07, 'epoch': 2.45}
{'loss': 5.757, 'grad_norm': 10.870949745178223, 'learning_rate': 8.94691029423091e-07, 'epoch': 2.46}
{'loss': 5.722, 'grad_norm': 10.455961227416992, 'learning_rate': 8.944736443940759e-07, 'epoch': 2.46}
{'eval_loss': 5.821211338043213, 'eval_runtime': 48.7359, 'eval_samples_per_second': 20.519, 'eval_steps_per_second': 5.13, 'epoch': 2.46}
{'loss': 5.7115, 'grad_norm': 10.322352409362793, 'learning_rate': 8.942560650246758e-07, 'epoch': 2.46}
{'loss': 5.6757, 'grad_norm': 10.148852348327637, 'learning_rate': 8.940382914376418e-07, 'epoch': 2.46}
{'loss': 5.7722, 'grad_norm': 12.35989761352539, 'learning_rate': 8.938203237558343e-07, 'epoch': 2.46}
{'loss': 5.7446, 'grad_norm': 10.410978317260742, 'learning_rate': 8.936021621022233e-07, 'epoch': 2.47}
{'loss': 5.744, 'grad_norm': 10.459465980529785, 'learning_rate': 8.933838065998887e-07, 'epoch': 2.47}
{'loss': 5.7797, 'grad_norm': 10.352906227111816, 'learning_rate': 8.931652573720184e-07, 'epoch': 2.47}
{'loss': 5.756, 'grad_norm': 10.014269828796387, 'learning_rate': 8.929465145419112e-07, 'epoch': 2.47}
{'loss': 5.7494, 'grad_norm': 11.043413162231445, 'learning_rate': 8.92727578232974e-07, 'epoch': 2.48}
{'loss': 5.758, 'grad_norm': 10.530055046081543, 'learning_rate': 8.925084485687234e-07, 'epoch': 2.48}
{'loss': 5.717, 'grad_norm': 10.404840469360352, 'learning_rate': 8.922891256727851e-07, 'epoch': 2.48}
{'loss': 5.7706, 'grad_norm': 10.285660743713379, 'learning_rate': 8.920696096688935e-07, 'epoch': 2.48}
{'loss': 5.7227, 'grad_norm': 10.662577629089355, 'learning_rate': 8.918499006808922e-07, 'epoch': 2.49}
{'loss': 5.7242, 'grad_norm': 10.93377685546875, 'learning_rate': 8.916299988327336e-07, 'epoch': 2.49}
{'loss': 5.7139, 'grad_norm': 10.581269264221191, 'learning_rate': 8.914099042484787e-07, 'epoch': 2.49}
{'loss': 5.7288, 'grad_norm': 11.357870101928711, 'learning_rate': 8.911896170522976e-07, 'epoch': 2.49}
{'loss': 5.739, 'grad_norm': 10.96264934539795, 'learning_rate': 8.90969137368469e-07, 'epoch': 2.5}
{'loss': 5.7315, 'grad_norm': 11.673480987548828, 'learning_rate': 8.907484653213796e-07, 'epoch': 2.5}
{'loss': 5.735, 'grad_norm': 10.389330863952637, 'learning_rate': 8.905276010355256e-07, 'epoch': 2.5}
{'loss': 5.7334, 'grad_norm': 11.300899505615234, 'learning_rate': 8.903065446355109e-07, 'epoch': 2.5}
{'loss': 5.6961, 'grad_norm': 11.251324653625488, 'learning_rate': 8.900852962460482e-07, 'epoch': 2.5}
{'eval_loss': 5.815023899078369, 'eval_runtime': 48.7727, 'eval_samples_per_second': 20.503, 'eval_steps_per_second': 5.126, 'epoch': 2.5}
{'loss': 5.7453, 'grad_norm': 10.241374969482422, 'learning_rate': 8.898638559919584e-07, 'epoch': 2.51}
{'loss': 5.6979, 'grad_norm': 10.85527515411377, 'learning_rate': 8.896422239981705e-07, 'epoch': 2.51}
{'loss': 5.7727, 'grad_norm': 10.209451675415039, 'learning_rate': 8.894204003897216e-07, 'epoch': 2.51}
{'loss': 5.707, 'grad_norm': 10.4221830368042, 'learning_rate': 8.891983852917574e-07, 'epoch': 2.51}
{'loss': 5.7297, 'grad_norm': 10.883403778076172, 'learning_rate': 8.889761788295311e-07, 'epoch': 2.52}
{'loss': 5.7972, 'grad_norm': 11.587627410888672, 'learning_rate': 8.887537811284043e-07, 'epoch': 2.52}
{'loss': 5.7172, 'grad_norm': 10.574288368225098, 'learning_rate': 8.885311923138459e-07, 'epoch': 2.52}
{'loss': 5.7378, 'grad_norm': 9.859519958496094, 'learning_rate': 8.883084125114335e-07, 'epoch': 2.52}
{'loss': 5.7583, 'grad_norm': 10.702929496765137, 'learning_rate': 8.880854418468514e-07, 'epoch': 2.53}
{'loss': 5.7497, 'grad_norm': 10.384649276733398, 'learning_rate': 8.878622804458924e-07, 'epoch': 2.53}
{'loss': 5.7089, 'grad_norm': 10.645211219787598, 'learning_rate': 8.876389284344565e-07, 'epoch': 2.53}
{'loss': 5.7351, 'grad_norm': 11.844205856323242, 'learning_rate': 8.874153859385514e-07, 'epoch': 2.53}
{'loss': 5.7094, 'grad_norm': 11.378191947937012, 'learning_rate': 8.871916530842925e-07, 'epoch': 2.53}
{'loss': 5.6971, 'grad_norm': 12.411465644836426, 'learning_rate': 8.86967729997902e-07, 'epoch': 2.54}
{'loss': 5.7335, 'grad_norm': 10.072458267211914, 'learning_rate': 8.867436168057098e-07, 'epoch': 2.54}
{'loss': 5.7192, 'grad_norm': 10.35760498046875, 'learning_rate': 8.865193136341528e-07, 'epoch': 2.54}
{'loss': 5.7128, 'grad_norm': 12.1505126953125, 'learning_rate': 8.862948206097754e-07, 'epoch': 2.54}
{'loss': 5.729, 'grad_norm': 10.054374694824219, 'learning_rate': 8.860701378592291e-07, 'epoch': 2.55}
{'loss': 5.7579, 'grad_norm': 10.944252014160156, 'learning_rate': 8.858452655092723e-07, 'epoch': 2.55}
{'loss': 5.7325, 'grad_norm': 11.329492568969727, 'learning_rate': 8.856202036867702e-07, 'epoch': 2.55}
{'eval_loss': 5.810549736022949, 'eval_runtime': 48.7644, 'eval_samples_per_second': 20.507, 'eval_steps_per_second': 5.127, 'epoch': 2.55}
{'loss': 5.7557, 'grad_norm': 10.98398494720459, 'learning_rate': 8.853949525186953e-07, 'epoch': 2.55}
{'loss': 5.7197, 'grad_norm': 10.707136154174805, 'learning_rate': 8.851695121321264e-07, 'epoch': 2.56}
{'loss': 5.7867, 'grad_norm': 10.531834602355957, 'learning_rate': 8.849438826542497e-07, 'epoch': 2.56}
{'loss': 5.7647, 'grad_norm': 10.682018280029297, 'learning_rate': 8.847180642123574e-07, 'epoch': 2.56}
{'loss': 5.7226, 'grad_norm': 10.060920715332031, 'learning_rate': 8.844920569338489e-07, 'epoch': 2.56}
{'loss': 5.7497, 'grad_norm': 9.94185733795166, 'learning_rate': 8.842658609462297e-07, 'epoch': 2.56}
{'loss': 5.7264, 'grad_norm': 10.629759788513184, 'learning_rate': 8.84039476377112e-07, 'epoch': 2.57}
{'loss': 5.7267, 'grad_norm': 10.75441837310791, 'learning_rate': 8.838129033542142e-07, 'epoch': 2.57}
{'loss': 5.7396, 'grad_norm': 10.450224876403809, 'learning_rate': 8.835861420053612e-07, 'epoch': 2.57}
{'loss': 5.7146, 'grad_norm': 10.36934757232666, 'learning_rate': 8.833591924584841e-07, 'epoch': 2.57}
{'loss': 5.7087, 'grad_norm': 10.718352317810059, 'learning_rate': 8.831320548416203e-07, 'epoch': 2.58}
{'loss': 5.6958, 'grad_norm': 9.89743423461914, 'learning_rate': 8.82904729282913e-07, 'epoch': 2.58}
{'loss': 5.6979, 'grad_norm': 10.291644096374512, 'learning_rate': 8.826772159106116e-07, 'epoch': 2.58}
{'loss': 5.7432, 'grad_norm': 12.286588668823242, 'learning_rate': 8.824495148530715e-07, 'epoch': 2.58}
{'loss': 5.7077, 'grad_norm': 10.045001983642578, 'learning_rate': 8.822216262387539e-07, 'epoch': 2.59}
{'loss': 5.6922, 'grad_norm': 11.134559631347656, 'learning_rate': 8.81993550196226e-07, 'epoch': 2.59}
{'loss': 5.7498, 'grad_norm': 10.190041542053223, 'learning_rate': 8.817652868541605e-07, 'epoch': 2.59}
{'loss': 5.7276, 'grad_norm': 10.849067687988281, 'learning_rate': 8.815368363413357e-07, 'epoch': 2.59}
{'loss': 5.7028, 'grad_norm': 10.452876091003418, 'learning_rate': 8.813081987866357e-07, 'epoch': 2.59}
{'loss': 5.711, 'grad_norm': 10.318073272705078, 'learning_rate': 8.810793743190505e-07, 'epoch': 2.6}
{'eval_loss': 5.802690505981445, 'eval_runtime': 48.8636, 'eval_samples_per_second': 20.465, 'eval_steps_per_second': 5.116, 'epoch': 2.6}
{'loss': 5.7463, 'grad_norm': 9.980718612670898, 'learning_rate': 8.808503630676745e-07, 'epoch': 2.6}
{'loss': 5.7317, 'grad_norm': 11.033340454101562, 'learning_rate': 8.806211651617084e-07, 'epoch': 2.6}
{'loss': 5.7481, 'grad_norm': 10.944859504699707, 'learning_rate': 8.803917807304581e-07, 'epoch': 2.6}
{'loss': 5.7608, 'grad_norm': 11.657750129699707, 'learning_rate': 8.801622099033344e-07, 'epoch': 2.61}
{'loss': 5.749, 'grad_norm': 11.51004409790039, 'learning_rate': 8.799324528098532e-07, 'epoch': 2.61}
{'loss': 5.7352, 'grad_norm': 11.359214782714844, 'learning_rate': 8.797025095796358e-07, 'epoch': 2.61}
{'loss': 5.6851, 'grad_norm': 10.735072135925293, 'learning_rate': 8.794723803424085e-07, 'epoch': 2.61}
{'loss': 5.7469, 'grad_norm': 10.711310386657715, 'learning_rate': 8.792420652280023e-07, 'epoch': 2.62}
{'loss': 5.7173, 'grad_norm': 10.386465072631836, 'learning_rate': 8.790115643663536e-07, 'epoch': 2.62}
{'loss': 5.7079, 'grad_norm': 12.043997764587402, 'learning_rate': 8.787808778875025e-07, 'epoch': 2.62}
{'loss': 5.7428, 'grad_norm': 10.361608505249023, 'learning_rate': 8.785500059215951e-07, 'epoch': 2.62}
{'loss': 5.6619, 'grad_norm': 11.024764060974121, 'learning_rate': 8.783189485988812e-07, 'epoch': 2.62}
{'loss': 5.728, 'grad_norm': 11.65900707244873, 'learning_rate': 8.780877060497157e-07, 'epoch': 2.63}
{'loss': 5.7528, 'grad_norm': 10.16504955291748, 'learning_rate': 8.778562784045579e-07, 'epoch': 2.63}
{'loss': 5.711, 'grad_norm': 10.359670639038086, 'learning_rate': 8.776246657939713e-07, 'epoch': 2.63}
{'loss': 5.7197, 'grad_norm': 10.941741943359375, 'learning_rate': 8.77392868348624e-07, 'epoch': 2.63}
{'loss': 5.7308, 'grad_norm': 11.353239059448242, 'learning_rate': 8.77160886199288e-07, 'epoch': 2.64}
{'loss': 5.7471, 'grad_norm': 10.704022407531738, 'learning_rate': 8.769287194768403e-07, 'epoch': 2.64}
{'loss': 5.698, 'grad_norm': 10.708391189575195, 'learning_rate': 8.766963683122612e-07, 'epoch': 2.64}
{'loss': 5.7114, 'grad_norm': 10.704904556274414, 'learning_rate': 8.764638328366355e-07, 'epoch': 2.64}
{'eval_loss': 5.797820091247559, 'eval_runtime': 48.8197, 'eval_samples_per_second': 20.484, 'eval_steps_per_second': 5.121, 'epoch': 2.64}
{'loss': 5.7238, 'grad_norm': 10.230146408081055, 'learning_rate': 8.762311131811515e-07, 'epoch': 2.65}
{'loss': 5.7293, 'grad_norm': 12.224565505981445, 'learning_rate': 8.759982094771023e-07, 'epoch': 2.65}
{'loss': 5.7607, 'grad_norm': 10.438486099243164, 'learning_rate': 8.75765121855884e-07, 'epoch': 2.65}
{'loss': 5.7261, 'grad_norm': 10.157549858093262, 'learning_rate': 8.755318504489964e-07, 'epoch': 2.65}
{'loss': 5.7435, 'grad_norm': 10.834308624267578, 'learning_rate': 8.752983953880443e-07, 'epoch': 2.66}
{'loss': 5.6801, 'grad_norm': 11.021510124206543, 'learning_rate': 8.750647568047344e-07, 'epoch': 2.66}
{'loss': 5.7243, 'grad_norm': 10.048293113708496, 'learning_rate': 8.748309348308775e-07, 'epoch': 2.66}
{'loss': 5.7473, 'grad_norm': 10.233317375183105, 'learning_rate': 8.745969295983888e-07, 'epoch': 2.66}
{'loss': 5.7133, 'grad_norm': 10.696277618408203, 'learning_rate': 8.743627412392857e-07, 'epoch': 2.66}
{'loss': 5.685, 'grad_norm': 10.694377899169922, 'learning_rate': 8.741283698856894e-07, 'epoch': 2.67}
{'loss': 5.7257, 'grad_norm': 9.993379592895508, 'learning_rate': 8.738938156698243e-07, 'epoch': 2.67}
{'loss': 5.6811, 'grad_norm': 10.56492805480957, 'learning_rate': 8.736590787240179e-07, 'epoch': 2.67}
{'loss': 5.7158, 'grad_norm': 10.778692245483398, 'learning_rate': 8.734241591807011e-07, 'epoch': 2.67}
{'loss': 5.7075, 'grad_norm': 10.761602401733398, 'learning_rate': 8.731890571724073e-07, 'epoch': 2.68}
{'loss': 5.7746, 'grad_norm': 11.131190299987793, 'learning_rate': 8.729537728317732e-07, 'epoch': 2.68}
{'loss': 5.7622, 'grad_norm': 11.45712661743164, 'learning_rate': 8.727183062915382e-07, 'epoch': 2.68}
{'loss': 5.6424, 'grad_norm': 11.466978073120117, 'learning_rate': 8.724826576845448e-07, 'epoch': 2.68}
{'loss': 5.6631, 'grad_norm': 11.129631996154785, 'learning_rate': 8.722468271437377e-07, 'epoch': 2.69}
{'loss': 5.6788, 'grad_norm': 11.395636558532715, 'learning_rate': 8.720108148021645e-07, 'epoch': 2.69}
{'loss': 5.7269, 'grad_norm': 10.576183319091797, 'learning_rate': 8.717746207929756e-07, 'epoch': 2.69}
{'eval_loss': 5.791903495788574, 'eval_runtime': 48.7471, 'eval_samples_per_second': 20.514, 'eval_steps_per_second': 5.129, 'epoch': 2.69}
{'loss': 5.7014, 'grad_norm': 10.905537605285645, 'learning_rate': 8.715382452494235e-07, 'epoch': 2.69}
{'loss': 5.7194, 'grad_norm': 10.769267082214355, 'learning_rate': 8.713016883048635e-07, 'epoch': 2.69}
{'loss': 5.6729, 'grad_norm': 10.52118968963623, 'learning_rate': 8.710649500927528e-07, 'epoch': 2.7}
{'loss': 5.6504, 'grad_norm': 12.733318328857422, 'learning_rate': 8.708280307466513e-07, 'epoch': 2.7}
{'loss': 5.668, 'grad_norm': 11.239147186279297, 'learning_rate': 8.705909304002208e-07, 'epoch': 2.7}
{'loss': 5.7141, 'grad_norm': 10.23962116241455, 'learning_rate': 8.703536491872254e-07, 'epoch': 2.7}
{'loss': 5.7753, 'grad_norm': 10.40373420715332, 'learning_rate': 8.701161872415307e-07, 'epoch': 2.71}
{'loss': 5.7643, 'grad_norm': 12.483349800109863, 'learning_rate': 8.698785446971052e-07, 'epoch': 2.71}
{'loss': 5.7087, 'grad_norm': 11.006178855895996, 'learning_rate': 8.696407216880186e-07, 'epoch': 2.71}
{'loss': 5.7078, 'grad_norm': 10.157632827758789, 'learning_rate': 8.694027183484426e-07, 'epoch': 2.71}
{'loss': 5.7335, 'grad_norm': 10.852888107299805, 'learning_rate': 8.691645348126507e-07, 'epoch': 2.72}
{'loss': 5.6744, 'grad_norm': 10.57383918762207, 'learning_rate': 8.68926171215018e-07, 'epoch': 2.72}
{'loss': 5.7051, 'grad_norm': 10.489995956420898, 'learning_rate': 8.68687627690021e-07, 'epoch': 2.72}
{'loss': 5.6917, 'grad_norm': 10.185552597045898, 'learning_rate': 8.684489043722381e-07, 'epoch': 2.72}
{'loss': 5.6984, 'grad_norm': 10.968366622924805, 'learning_rate': 8.682100013963489e-07, 'epoch': 2.72}
{'loss': 5.7543, 'grad_norm': 11.98435115814209, 'learning_rate': 8.679709188971343e-07, 'epoch': 2.73}
{'loss': 5.7002, 'grad_norm': 9.995035171508789, 'learning_rate': 8.677316570094766e-07, 'epoch': 2.73}
{'loss': 5.6373, 'grad_norm': 10.806971549987793, 'learning_rate': 8.674922158683594e-07, 'epoch': 2.73}
{'loss': 5.7599, 'grad_norm': 10.36787223815918, 'learning_rate': 8.67252595608867e-07, 'epoch': 2.73}
{'loss': 5.7598, 'grad_norm': 10.774806022644043, 'learning_rate': 8.670127963661852e-07, 'epoch': 2.74}
{'eval_loss': 5.784542560577393, 'eval_runtime': 48.8574, 'eval_samples_per_second': 20.468, 'eval_steps_per_second': 5.117, 'epoch': 2.74}
{'loss': 5.7129, 'grad_norm': 11.097827911376953, 'learning_rate': 8.667728182756008e-07, 'epoch': 2.74}
{'loss': 5.7165, 'grad_norm': 11.229963302612305, 'learning_rate': 8.665326614725009e-07, 'epoch': 2.74}
{'loss': 5.7579, 'grad_norm': 10.204471588134766, 'learning_rate': 8.662923260923744e-07, 'epoch': 2.74}
{'loss': 5.6761, 'grad_norm': 11.489021301269531, 'learning_rate': 8.6605181227081e-07, 'epoch': 2.75}
{'loss': 5.7294, 'grad_norm': 11.881179809570312, 'learning_rate': 8.658111201434977e-07, 'epoch': 2.75}
{'loss': 5.7131, 'grad_norm': 11.773258209228516, 'learning_rate': 8.655702498462276e-07, 'epoch': 2.75}
{'loss': 5.7534, 'grad_norm': 10.76604175567627, 'learning_rate': 8.653292015148907e-07, 'epoch': 2.75}
{'loss': 5.6869, 'grad_norm': 11.126618385314941, 'learning_rate': 8.650879752854785e-07, 'epoch': 2.75}
{'loss': 5.7376, 'grad_norm': 11.268216133117676, 'learning_rate': 8.648465712940824e-07, 'epoch': 2.76}
{'loss': 5.6991, 'grad_norm': 10.149357795715332, 'learning_rate': 8.646049896768946e-07, 'epoch': 2.76}
{'loss': 5.6923, 'grad_norm': 10.818022727966309, 'learning_rate': 8.643632305702072e-07, 'epoch': 2.76}
{'loss': 5.7196, 'grad_norm': 11.269180297851562, 'learning_rate': 8.641212941104123e-07, 'epoch': 2.76}
{'loss': 5.6996, 'grad_norm': 12.919851303100586, 'learning_rate': 8.638791804340026e-07, 'epoch': 2.77}
{'loss': 5.7276, 'grad_norm': 10.273345947265625, 'learning_rate': 8.636368896775703e-07, 'epoch': 2.77}
{'loss': 5.7021, 'grad_norm': 10.114764213562012, 'learning_rate': 8.633944219778078e-07, 'epoch': 2.77}
{'loss': 5.7548, 'grad_norm': 10.29759407043457, 'learning_rate': 8.63151777471507e-07, 'epoch': 2.77}
{'loss': 5.6942, 'grad_norm': 11.53345012664795, 'learning_rate': 8.629089562955597e-07, 'epoch': 2.78}
{'loss': 5.7245, 'grad_norm': 11.078272819519043, 'learning_rate': 8.626659585869575e-07, 'epoch': 2.78}
{'loss': 5.7472, 'grad_norm': 10.241125106811523, 'learning_rate': 8.624227844827915e-07, 'epoch': 2.78}
{'loss': 5.6697, 'grad_norm': 10.908997535705566, 'learning_rate': 8.62179434120252e-07, 'epoch': 2.78}
{'eval_loss': 5.778469562530518, 'eval_runtime': 48.6855, 'eval_samples_per_second': 20.54, 'eval_steps_per_second': 5.135, 'epoch': 2.78}
{'loss': 5.7159, 'grad_norm': 11.555752754211426, 'learning_rate': 8.619359076366297e-07, 'epoch': 2.78}
{'loss': 5.6908, 'grad_norm': 11.383429527282715, 'learning_rate': 8.616922051693136e-07, 'epoch': 2.79}
{'loss': 5.6555, 'grad_norm': 10.407259941101074, 'learning_rate': 8.614483268557922e-07, 'epoch': 2.79}
{'loss': 5.7095, 'grad_norm': 11.481315612792969, 'learning_rate': 8.612042728336538e-07, 'epoch': 2.79}
{'loss': 5.7634, 'grad_norm': 11.68622875213623, 'learning_rate': 8.609600432405852e-07, 'epoch': 2.79}
{'loss': 5.7118, 'grad_norm': 10.953675270080566, 'learning_rate': 8.607156382143726e-07, 'epoch': 2.8}
{'loss': 5.7229, 'grad_norm': 10.820560455322266, 'learning_rate': 8.604710578929009e-07, 'epoch': 2.8}
{'loss': 5.7448, 'grad_norm': 10.112641334533691, 'learning_rate': 8.602263024141543e-07, 'epoch': 2.8}
{'loss': 5.6896, 'grad_norm': 10.201969146728516, 'learning_rate': 8.599813719162152e-07, 'epoch': 2.8}
{'loss': 5.688, 'grad_norm': 11.059810638427734, 'learning_rate': 8.597362665372655e-07, 'epoch': 2.81}
{'loss': 5.714, 'grad_norm': 10.851664543151855, 'learning_rate': 8.594909864155852e-07, 'epoch': 2.81}
{'loss': 5.7021, 'grad_norm': 11.379834175109863, 'learning_rate': 8.59245531689553e-07, 'epoch': 2.81}
{'loss': 5.6733, 'grad_norm': 11.369185447692871, 'learning_rate': 8.589999024976459e-07, 'epoch': 2.81}
{'loss': 5.6678, 'grad_norm': 11.493154525756836, 'learning_rate': 8.587540989784402e-07, 'epoch': 2.82}
{'loss': 5.6929, 'grad_norm': 13.293195724487305, 'learning_rate': 8.585081212706096e-07, 'epoch': 2.82}
{'loss': 5.6974, 'grad_norm': 10.597574234008789, 'learning_rate': 8.582619695129263e-07, 'epoch': 2.82}
{'loss': 5.6799, 'grad_norm': 10.910398483276367, 'learning_rate': 8.580156438442609e-07, 'epoch': 2.82}
{'loss': 5.7019, 'grad_norm': 10.252495765686035, 'learning_rate': 8.577691444035821e-07, 'epoch': 2.82}
{'loss': 5.6804, 'grad_norm': 11.912117958068848, 'learning_rate': 8.575224713299567e-07, 'epoch': 2.83}
{'loss': 5.6979, 'grad_norm': 10.879141807556152, 'learning_rate': 8.572756247625488e-07, 'epoch': 2.83}
{'eval_loss': 5.773247241973877, 'eval_runtime': 48.8188, 'eval_samples_per_second': 20.484, 'eval_steps_per_second': 5.121, 'epoch': 2.83}
{'loss': 5.6986, 'grad_norm': 10.745708465576172, 'learning_rate': 8.570286048406213e-07, 'epoch': 2.83}
{'loss': 5.6947, 'grad_norm': 10.408943176269531, 'learning_rate': 8.567814117035345e-07, 'epoch': 2.83}
{'loss': 5.6875, 'grad_norm': 10.822953224182129, 'learning_rate': 8.565340454907461e-07, 'epoch': 2.84}
{'loss': 5.6559, 'grad_norm': 10.458480834960938, 'learning_rate': 8.56286506341812e-07, 'epoch': 2.84}
{'loss': 5.6956, 'grad_norm': 10.9037504196167, 'learning_rate': 8.560387943963855e-07, 'epoch': 2.84}
{'loss': 5.6333, 'grad_norm': 11.740415573120117, 'learning_rate': 8.557909097942168e-07, 'epoch': 2.84}
{'loss': 5.6642, 'grad_norm': 10.758440017700195, 'learning_rate': 8.555428526751547e-07, 'epoch': 2.85}
{'loss': 5.6944, 'grad_norm': 9.900652885437012, 'learning_rate': 8.552946231791443e-07, 'epoch': 2.85}
{'loss': 5.7407, 'grad_norm': 11.074816703796387, 'learning_rate': 8.550462214462283e-07, 'epoch': 2.85}
{'loss': 5.7013, 'grad_norm': 10.231234550476074, 'learning_rate': 8.547976476165465e-07, 'epoch': 2.85}
{'loss': 5.6951, 'grad_norm': 11.180988311767578, 'learning_rate': 8.545489018303359e-07, 'epoch': 2.85}
{'loss': 5.7085, 'grad_norm': 11.337696075439453, 'learning_rate': 8.542999842279306e-07, 'epoch': 2.86}
{'loss': 5.7259, 'grad_norm': 12.035133361816406, 'learning_rate': 8.540508949497614e-07, 'epoch': 2.86}
{'loss': 5.7039, 'grad_norm': 10.07840633392334, 'learning_rate': 8.538016341363559e-07, 'epoch': 2.86}
{'loss': 5.6313, 'grad_norm': 10.620770454406738, 'learning_rate': 8.535522019283389e-07, 'epoch': 2.86}
{'loss': 5.7189, 'grad_norm': 11.912092208862305, 'learning_rate': 8.533025984664313e-07, 'epoch': 2.87}
{'loss': 5.6821, 'grad_norm': 10.127033233642578, 'learning_rate': 8.530528238914513e-07, 'epoch': 2.87}
{'loss': 5.6648, 'grad_norm': 10.669610977172852, 'learning_rate': 8.528028783443129e-07, 'epoch': 2.87}
{'loss': 5.6567, 'grad_norm': 10.332945823669434, 'learning_rate': 8.525527619660274e-07, 'epoch': 2.87}
{'loss': 5.658, 'grad_norm': 11.326679229736328, 'learning_rate': 8.523024748977013e-07, 'epoch': 2.88}
{'eval_loss': 5.7672576904296875, 'eval_runtime': 48.8622, 'eval_samples_per_second': 20.466, 'eval_steps_per_second': 5.116, 'epoch': 2.88}
{'loss': 5.7053, 'grad_norm': 10.139861106872559, 'learning_rate': 8.520520172805388e-07, 'epoch': 2.88}
{'loss': 5.7217, 'grad_norm': 11.155937194824219, 'learning_rate': 8.518013892558392e-07, 'epoch': 2.88}
{'loss': 5.6989, 'grad_norm': 11.520106315612793, 'learning_rate': 8.515505909649987e-07, 'epoch': 2.88}
{'loss': 5.6829, 'grad_norm': 10.894295692443848, 'learning_rate': 8.512996225495089e-07, 'epoch': 2.88}
{'loss': 5.6666, 'grad_norm': 10.295384407043457, 'learning_rate': 8.510484841509578e-07, 'epoch': 2.89}
{'loss': 5.6693, 'grad_norm': 10.42348575592041, 'learning_rate': 8.507971759110292e-07, 'epoch': 2.89}
{'loss': 5.7023, 'grad_norm': 11.690125465393066, 'learning_rate': 8.505456979715028e-07, 'epoch': 2.89}
{'loss': 5.702, 'grad_norm': 10.514171600341797, 'learning_rate': 8.502940504742537e-07, 'epoch': 2.89}
{'loss': 5.6616, 'grad_norm': 11.349385261535645, 'learning_rate': 8.500422335612531e-07, 'epoch': 2.9}
{'loss': 5.6645, 'grad_norm': 11.06826400756836, 'learning_rate': 8.497902473745677e-07, 'epoch': 2.9}
{'loss': 5.6382, 'grad_norm': 10.99120807647705, 'learning_rate': 8.495380920563595e-07, 'epoch': 2.9}
{'loss': 5.6478, 'grad_norm': 10.724848747253418, 'learning_rate': 8.492857677488859e-07, 'epoch': 2.9}
{'loss': 5.6671, 'grad_norm': 11.047038078308105, 'learning_rate': 8.490332745944996e-07, 'epoch': 2.91}
{'loss': 5.696, 'grad_norm': 11.063405990600586, 'learning_rate': 8.487806127356493e-07, 'epoch': 2.91}
{'loss': 5.6896, 'grad_norm': 10.506951332092285, 'learning_rate': 8.485277823148777e-07, 'epoch': 2.91}
{'loss': 5.6992, 'grad_norm': 10.41317367553711, 'learning_rate': 8.482747834748234e-07, 'epoch': 2.91}
{'loss': 5.6631, 'grad_norm': 10.557219505310059, 'learning_rate': 8.480216163582197e-07, 'epoch': 2.91}
{'loss': 5.6868, 'grad_norm': 10.335173606872559, 'learning_rate': 8.47768281107895e-07, 'epoch': 2.92}
{'loss': 5.6819, 'grad_norm': 11.527955055236816, 'learning_rate': 8.475147778667725e-07, 'epoch': 2.92}
